November 6, 2018 General Election

Report generated on: Tuesday, November 20, 2018 at 03:51:18 PM


*** Governor - CALIFORNIA (100)
Precinct Totals
PrecinctName	ReportingType	PrecinctID	Precincts	Registration	Ballots Cast	Turnout (%)	JOHN H. COX	GAVIN NEWSOM	Under Vote	Over Vote
Pct 7611	Election Day	7611	1	755	126	16.69	16	101	9	0
Pct 7611	VBM	7611	1	755	269	35.63	32	224	13	0
Pct 7612	Election Day	7612	1	583	97	16.64	18	76	3	0
Pct 7612	VBM	7612	1	583	265	45.45	44	207	14	0
Pct 7613	Election Day	7613	1	908	202	22.25	16	174	12	0
Pct 7613	VBM	7613	1	908	340	37.44	47	279	14	0
Pct 7614	Election Day	7614	1	1029	223	21.67	21	187	14	1
Pct 7614	VBM	7614	1	1029	375	36.44	43	323	8	1
Pct 7615	Election Day	7615	1	762	162	21.26	24	122	16	0
Pct 7615	VBM	7615	1	762	237	31.10	34	196	7	0
Pct 7616	Election Day	7616	1	1203	322	26.77	35	280	7	0
Pct 7616	VBM	7616	1	1203	686	57.02	47	632	7	0
Pct 7617	Election Day	7617	1	768	102	13.28	14	77	10	1
Pct 7617	VBM	7617	1	768	261	33.98	41	209	11	0
Pct 7618	Election Day	7618	1	862	168	19.49	13	150	5	0
Pct 7618	VBM	7618	1	862	407	47.22	45	353	9	0
Pct 7619	Election Day	7619	1	1063	219	20.60	18	193	8	0
Pct 7619	VBM	7619	1	1063	563	52.96	55	487	21	0
Pct 7621	Election Day	7621	1	1320	287	21.74	36	242	9	0
Pct 7621	VBM	7621	1	1320	668	50.61	75	578	15	0
Pct 7622	Election Day	7622	1	988	170	17.21	25	135	10	0
Pct 7622	VBM	7622	1	988	301	30.47	38	253	10	0
Pct 7623	Election Day	7623	1	746	182	24.40	18	153	11	0
Pct 7623	VBM	7623	1	746	297	39.81	34	255	8	0
Pct 7624	Election Day	7624	1	859	142	16.53	17	117	8	0
Pct 7624	VBM	7624	1	859	290	33.76	32	244	13	1
Pct 7625	Election Day	7625	1	822	66	8.03	16	46	4	0
Pct 7625	VBM	7625	1	822	475	57.79	84	371	20	0
Pct 7626	Election Day	7626	1	1114	224	20.11	19	197	8	0
Pct 7626	VBM	7626	1	1114	612	54.94	69	531	11	1
Pct 7627	Election Day	7627	1	1187	266	22.41	34	221	11	0
Pct 7627	VBM	7627	1	1187	582	49.03	113	458	11	0
Pct 7628	Election Day	7628	1	960	239	24.90	24	210	5	0
Pct 7628	VBM	7628	1	960	428	44.58	31	378	19	0
Pct 7629	Election Day	7629	1	809	208	25.71	16	182	10	0
Pct 7629	VBM	7629	1	809	343	42.40	33	302	8	0
Pct 7631	Election Day	7631	1	1155	266	23.03	37	219	10	0
Pct 7631	VBM	7631	1	1155	576	49.87	57	505	14	0
Pct 7632	Election Day	7632	1	1124	288	25.62	26	251	11	0
Pct 7632	VBM	7632	1	1124	561	49.91	45	504	11	1
Pct 7633	Election Day	7633	1	741	137	18.49	16	115	6	0
Pct 7633	VBM	7633	1	741	392	52.90	49	325	18	0
Pct 7634	Election Day	7634	1	900	194	21.56	37	151	6	0
Pct 7634	VBM	7634	1	900	421	46.78	54	356	10	1
Pct 7635	Election Day	7635	1	840	157	18.69	17	131	9	0
Pct 7635	VBM	7635	1	840	382	45.48	33	344	5	0
Pct 7636	Election Day	7636	1	938	246	26.23	35	205	6	0
Pct 7636	VBM	7636	1	938	465	49.57	52	395	18	0
Pct 7637	Election Day	7637	1	809	193	23.86	38	150	5	0
Pct 7637	VBM	7637	1	809	404	49.94	52	343	9	0
Pct 7638	Election Day	7638	1	1467	294	20.04	45	243	6	0
Pct 7638	VBM	7638	1	1467	871	59.37	154	698	18	0
Pct 7639	Election Day	7639	1	1011	241	23.84	39	197	5	0
Pct 7639	VBM	7639	1	1011	559	55.29	71	475	12	1
Pct 7641	Election Day	7641	1	972	204	20.99	40	160	4	0
Pct 7641	VBM	7641	1	972	549	56.48	94	444	11	0
Pct 7642	Election Day	7642	1	937	152	16.22	13	137	2	0
Pct 7642	VBM	7642	1	937	394	42.05	39	344	10	1
Pct 7643	Election Day	7643	1	920	168	18.26	18	144	5	1
Pct 7643	VBM	7643	1	920	507	55.11	70	422	14	1
Pct 7644	Election Day	7644	1	1175	329	28.00	29	294	6	0
Pct 7644	VBM	7644	1	1175	554	47.15	53	486	15	0
Pct 7645	Election Day	7645	1	640	120	18.75	21	95	4	0
Pct 7645	VBM	7645	1	640	377	58.91	57	311	9	0
Pct 7646	Election Day	7646	1	1100	262	23.82	20	233	9	0
Pct 7646	VBM	7646	1	1100	591	53.73	55	524	12	0
Pct 7647	Election Day	7647	1	1075	205	19.07	19	177	9	0
Pct 7647	VBM	7647	1	1075	283	26.33	23	256	4	0
Pct 7648 MB	Election Day	7648	1	1	1	100.00	0	1	0	0
Pct 7648 MB	VBM	7648	1	1	0	0.00	0	0	0	0
Pct 7649	Election Day	7649	1	891	175	19.64	12	162	1	0
Pct 7649	VBM	7649	1	891	395	44.33	55	326	13	1
Pct 7651	Election Day	7651	1	677	165	24.37	23	136	5	0
Pct 7651	VBM	7651	1	677	351	51.85	33	312	6	0
Pct 7652	Election Day	7652	1	628	135	21.50	12	118	5	0
Pct 7652	VBM	7652	1	628	301	47.93	27	256	17	1
Pct 7653	Election Day	7653	1	1280	299	23.36	32	261	6	0
Pct 7653	VBM	7653	1	1280	673	52.58	64	598	10	1
Pct 7701	Election Day	7701	1	1064	295	27.73	35	251	9	0
Pct 7701	VBM	7701	1	1064	597	56.11	66	521	10	0
Pct 7702	Election Day	7702	1	748	179	23.93	29	147	3	0
Pct 7702	VBM	7702	1	748	415	55.48	76	331	7	1
Pct 7703 MB	Election Day	7703	1	171	0	0.00	0	0	0	0
Pct 7703 MB	VBM	7703	1	171	79	46.20	11	63	4	1
Pct 7704	Election Day	7704	1	1008	257	25.50	47	204	6	0
Pct 7704	VBM	7704	1	1008	557	55.26	105	439	13	0
Pct 7705	Election Day	7705	1	568	149	26.23	26	120	3	0
Pct 7705	VBM	7705	1	568	335	58.98	63	264	8	0
Pct 7706	Election Day	7706	1	840	252	30.00	39	208	5	0
Pct 7706	VBM	7706	1	840	467	55.60	79	378	10	0
Pct 7707	Election Day	7707	1	857	240	28.00	29	207	3	0
Pct 7707	VBM	7707	1	857	495	57.76	60	423	12	0
Pct 7708	Election Day	7708	1	871	205	23.54	30	174	1	0
Pct 7708	VBM	7708	1	871	540	62.00	71	458	11	0
Pct 7709	Election Day	7709	1	391	102	26.09	15	84	3	0
Pct 7709	VBM	7709	1	391	222	56.78	29	185	8	0
Pct 7711	Election Day	7711	1	766	197	25.72	21	168	8	0
Pct 7711	VBM	7711	1	766	422	55.09	45	363	14	0
Pct 7712	Election Day	7712	1	529	148	27.98	14	133	1	0
Pct 7712	VBM	7712	1	529	296	55.95	30	259	7	0
Pct 7801	Election Day	7801	1	1001	263	26.27	20	236	6	0
Pct 7801	VBM	7801	1	1001	596	59.54	46	540	10	0
Pct 7802	Election Day	7802	1	788	229	29.06	11	210	8	0
Pct 7802	VBM	7802	1	788	458	58.12	28	417	13	0
Pct 7803	Election Day	7803	1	828	173	20.89	14	153	5	1
Pct 7803	VBM	7803	1	828	552	66.67	36	502	14	0
Pct 7804	Election Day	7804	1	893	257	28.78	10	235	12	0
Pct 7804	VBM	7804	1	893	533	59.69	27	495	11	0
Pct 7805	Election Day	7805	1	825	226	27.39	3	217	6	0
Pct 7805	VBM	7805	1	825	484	58.67	27	448	9	0
Pct 7806	Election Day	7806	1	716	207	28.91	10	187	8	0
Pct 7806	VBM	7806	1	716	406	56.70	27	365	14	0
Pct 7807	Election Day	7807	1	844	276	32.70	6	263	7	0
Pct 7807	VBM	7807	1	844	417	49.41	15	394	8	0
Pct 7808	Election Day	7808	1	655	211	32.21	7	199	5	0
Pct 7808	VBM	7808	1	655	333	50.84	14	308	10	1
Pct 7809	Election Day	7809	1	781	237	30.35	12	220	5	0
Pct 7809	VBM	7809	1	781	405	51.86	17	379	9	0
Pct 7811	Election Day	7811	1	783	249	31.80	15	227	7	0
Pct 7811	VBM	7811	1	783	404	51.60	23	372	9	0
Pct 7812	Election Day	7812	1	877	256	29.19	26	217	13	0
Pct 7812	VBM	7812	1	877	454	51.77	24	419	11	0
Pct 7813	Election Day	7813	1	1064	308	28.95	13	286	8	0
Pct 7813	VBM	7813	1	1064	585	54.98	31	540	14	0
Pct 7814	Election Day	7814	1	936	227	24.25	24	191	12	0
Pct 7814	VBM	7814	1	936	340	36.32	20	312	7	1
Pct 7815	Election Day	7815	1	954	238	24.95	12	223	3	0
Pct 7815	VBM	7815	1	954	573	60.06	21	537	14	1
Pct 7816	Election Day	7816	1	865	235	27.17	9	222	4	0
Pct 7816	VBM	7816	1	865	531	61.39	17	503	10	0
Pct 7817	Election Day	7817	1	823	276	33.54	15	250	11	0
Pct 7817	VBM	7817	1	823	439	53.34	16	417	6	0
Pct 7818	Election Day	7818	1	860	232	26.98	11	212	9	0
Pct 7818	VBM	7818	1	860	452	52.56	20	418	12	0
Pct 7819	Election Day	7819	1	793	191	24.09	14	171	6	0
Pct 7819	VBM	7819	1	793	420	52.96	27	382	11	0
Pct 7821	Election Day	7821	1	985	247	25.08	13	223	11	0
Pct 7821	VBM	7821	1	985	629	63.86	37	579	13	0
Pct 7822	Election Day	7822	1	908	275	30.29	21	247	7	0
Pct 7822	VBM	7822	1	908	479	52.75	27	445	7	0
Pct 7823	Election Day	7823	1	879	269	30.60	7	251	5	0
Pct 7823	VBM	7823	1	879	501	57.00	26	465	10	0
Pct 7824	Election Day	7824	1	768	246	32.03	9	230	7	0
Pct 7824	VBM	7824	1	768	383	49.87	20	350	13	0
Pct 7825	Election Day	7825	1	597	191	31.99	13	172	6	0
Pct 7825	VBM	7825	1	597	302	50.59	15	277	10	0
Pct 7826	Election Day	7826	1	684	258	37.72	11	238	9	0
Pct 7826	VBM	7826	1	684	319	46.64	20	290	9	0
Pct 7827	Election Day	7827	1	831	261	31.41	12	238	11	0
Pct 7827	VBM	7827	1	831	361	43.44	25	325	11	0
Pct 7828	Election Day	7828	1	1018	260	25.54	21	233	6	0
Pct 7828	VBM	7828	1	1018	549	53.93	36	506	6	1
Pct 7829	Election Day	7829	1	907	237	26.13	20	209	7	0
Pct 7829	VBM	7829	1	907	557	61.41	42	509	6	0
Pct 7831	Election Day	7831	1	882	233	26.42	8	217	8	0
Pct 7831	VBM	7831	1	882	544	61.68	23	504	17	0
Pct 7832	Election Day	7832	1	780	187	23.97	11	169	7	0
Pct 7832	VBM	7832	1	780	487	62.44	23	456	8	0
Pct 7833	Election Day	7833	1	747	230	30.79	11	215	4	0
Pct 7833	VBM	7833	1	747	412	55.15	15	382	15	0
Pct 7834	Election Day	7834	1	867	276	31.83	13	252	11	0
Pct 7834	VBM	7834	1	867	438	50.52	14	408	15	1
Pct 7835	Election Day	7835	1	847	209	24.68	19	184	6	0
Pct 7835	VBM	7835	1	847	505	59.62	40	450	14	0
Pct 7836	Election Day	7836	1	1023	259	25.32	20	234	5	0
Pct 7836	VBM	7836	1	1023	623	60.90	56	559	8	0
Pct 7837	Election Day	7837	1	911	259	28.43	15	241	3	0
Pct 7837	VBM	7837	1	911	509	55.87	40	454	13	0
Pct 7838	Election Day	7838	1	926	239	25.81	14	221	4	0
Pct 7838	VBM	7838	1	926	545	58.86	29	501	14	1
Pct 7839	Election Day	7839	1	842	205	24.35	14	183	8	0
Pct 7839	VBM	7839	1	842	515	61.16	36	470	8	1
Pct 7841	Election Day	7841	1	937	290	30.95	14	268	8	0
Pct 7841	VBM	7841	1	937	526	56.14	27	488	11	0
Pct 7842	Election Day	7842	1	903	283	31.34	14	258	11	0
Pct 7842	VBM	7842	1	903	434	48.06	31	389	14	0
Pct 7843	Election Day	7843	1	767	231	30.12	9	209	13	0
Pct 7843	VBM	7843	1	767	380	49.54	17	351	12	0
Pct 7844	Election Day	7844	1	663	196	29.56	14	174	8	0
Pct 7844	VBM	7844	1	663	329	49.62	24	293	12	0
Pct 7845	Election Day	7845	1	849	241	28.39	20	207	14	0
Pct 7845	VBM	7845	1	849	469	55.24	29	436	4	0
Pct 7846	Election Day	7846	1	904	259	28.65	24	228	7	0
Pct 7846	VBM	7846	1	904	509	56.31	48	451	10	0
Pct 7847	Election Day	7847	1	929	261	28.09	26	226	9	0
Pct 7847	VBM	7847	1	929	529	56.94	31	478	20	0
Pct 7848	Election Day	7848	1	834	232	27.82	22	205	5	0
Pct 7848	VBM	7848	1	834	491	58.87	26	450	15	0
Pct 7849	Election Day	7849	1	929	263	28.31	17	238	8	0
Pct 7849	VBM	7849	1	929	522	56.19	30	478	14	0
Pct 7851	Election Day	7851	1	513	136	26.51	20	115	1	0
Pct 7851	VBM	7851	1	513	298	58.09	41	247	10	0
Pct 7852	Election Day	7852	1	647	143	22.10	26	117	0	0
Pct 7852	VBM	7852	1	647	394	60.90	46	336	12	0
Pct 7853	Election Day	7853	1	850	214	25.18	21	188	5	0
Pct 7853	VBM	7853	1	850	479	56.35	35	441	3	0
Pct 7854	Election Day	7854	1	894	247	27.63	17	224	6	0
Pct 7854	VBM	7854	1	894	500	55.93	34	452	14	0
Pct 7855	Election Day	7855	1	986	299	30.32	15	277	7	0
Pct 7855	VBM	7855	1	986	521	52.84	47	453	20	1
Pct 7856	Election Day	7856	1	800	265	33.12	10	250	5	0
Pct 7856	VBM	7856	1	800	425	53.12	22	393	10	0
Pct 7857	Election Day	7857	1	933	275	29.47	15	244	16	0
Pct 7857	VBM	7857	1	933	517	55.41	28	469	20	0
Pct 7858	Election Day	7858	1	775	244	31.48	13	219	12	0
Pct 7858	VBM	7858	1	775	394	50.84	13	355	25	1
Pct 7859	Election Day	7859	1	891	249	27.95	18	227	4	0
Pct 7859	VBM	7859	1	891	513	57.58	38	468	7	0
Pct 7861	Election Day	7861	1	859	217	25.26	18	193	6	0
Pct 7861	VBM	7861	1	859	510	59.37	45	448	17	0
Pct 7862	Election Day	7862	1	866	301	34.76	25	268	8	0
Pct 7862	VBM	7862	1	866	472	54.50	36	422	13	1
Pct 7863	Election Day	7863	1	907	310	34.18	24	266	20	0
Pct 7863	VBM	7863	1	907	440	48.51	29	397	14	0
Pct 7864	Election Day	7864	1	807	232	28.75	12	214	6	0
Pct 7864	VBM	7864	1	807	426	52.79	29	388	9	0
Pct 7865	Election Day	7865	1	823	241	29.28	13	219	9	0
Pct 7865	VBM	7865	1	823	463	56.26	36	411	16	0
Pct 7866	Election Day	7866	1	836	209	25.00	29	177	3	0
Pct 7866	VBM	7866	1	836	491	58.73	87	391	13	0
Pct 7867	Election Day	7867	1	955	266	27.85	21	241	4	0
Pct 7867	VBM	7867	1	955	510	53.40	52	445	13	0
Pct 7868	Election Day	7868	1	881	242	27.47	16	219	6	1
Pct 7868	VBM	7868	1	881	449	50.96	47	391	10	0
Pct 7869	Election Day	7869	1	867	239	27.57	16	218	5	0
Pct 7869	VBM	7869	1	867	489	56.40	34	446	9	0
Pct 7871	Election Day	7871	1	900	259	28.78	23	229	7	0
Pct 7871	VBM	7871	1	900	502	55.78	40	447	13	0
Pct 7872	Election Day	7872	1	862	287	33.29	16	266	5	0
Pct 7872	VBM	7872	1	862	472	54.76	33	425	14	0
Pct 7873	Election Day	7873	1	861	257	29.85	17	228	12	0
Pct 7873	VBM	7873	1	861	501	58.19	26	461	14	0
Pct 7874	Election Day	7874	1	477	137	28.72	15	117	5	0
Pct 7874	VBM	7874	1	477	255	53.46	20	229	5	0
Pct 7875	Election Day	7875	1	623	180	28.89	18	154	8	0
Pct 7875	VBM	7875	1	623	285	45.75	36	239	10	0
Pct 7876	Election Day	7876	1	498	154	30.92	12	129	3	0
Pct 7876	VBM	7876	1	498	269	54.02	11	250	8	0
Pct 7901	Election Day	7901	1	522	135	25.86	8	114	11	2
Pct 7901	VBM	7901	1	522	198	37.93	15	174	9	0
Pct 7902	Election Day	7902	1	968	258	26.65	20	226	12	0
Pct 7902	VBM	7902	1	968	401	41.43	24	369	8	0
Pct 7903	Election Day	7903	1	840	201	23.93	16	175	10	0
Pct 7903	VBM	7903	1	840	350	41.67	23	316	11	0
Pct 7904	Election Day	7904	1	877	210	23.95	13	186	11	0
Pct 7904	VBM	7904	1	877	403	45.95	31	355	17	0
Pct 7905	Election Day	7905	1	851	253	29.73	21	225	7	0
Pct 7905	VBM	7905	1	851	409	48.06	34	366	8	0
Pct 7906	Election Day	7906	1	787	244	31.00	9	226	9	0
Pct 7906	VBM	7906	1	787	335	42.57	14	307	14	0
Pct 7907	Election Day	7907	1	950	278	29.26	16	245	17	0
Pct 7907	VBM	7907	1	950	425	44.74	22	388	15	0
Pct 7908	Election Day	7908	1	949	283	29.82	31	236	16	0
Pct 7908	VBM	7908	1	949	408	42.99	36	355	17	0
Pct 7909	Election Day	7909	1	733	251	34.24	12	227	12	0
Pct 7909	VBM	7909	1	733	303	41.34	12	279	11	1
Pct 7911	Election Day	7911	1	860	244	28.37	16	216	12	0
Pct 7911	VBM	7911	1	860	395	45.93	17	365	13	0
Pct 7912	Election Day	7912	1	1065	290	27.23	19	253	18	0
Pct 7912	VBM	7912	1	1065	463	43.47	29	412	22	0
Pct 7913	Election Day	7913	1	913	312	34.17	22	268	22	0
Pct 7913	VBM	7913	1	913	378	41.40	20	341	17	0
Pct 7914	Election Day	7914	1	883	278	31.48	16	247	14	1
Pct 7914	VBM	7914	1	883	425	48.13	24	382	19	0
Pct 7915	Election Day	7915	1	831	265	31.89	14	237	14	0
Pct 7915	VBM	7915	1	831	351	42.24	28	312	10	1
Pct 7916	Election Day	7916	1	888	283	31.87	19	246	18	0
Pct 7916	VBM	7916	1	888	421	47.41	26	386	9	0
Pct 7917	Election Day	7917	1	1015	312	30.74	21	283	8	0
Pct 7917	VBM	7917	1	1015	428	42.17	23	389	16	0
Pct 7918	Election Day	7918	1	836	253	30.26	11	220	22	0
Pct 7918	VBM	7918	1	836	379	45.33	15	339	25	0
Pct 7919	Election Day	7919	1	895	308	34.41	22	274	12	0
Pct 7919	VBM	7919	1	895	376	42.01	20	340	16	0
Pct 7921	Election Day	7921	1	917	231	25.19	19	188	23	1
Pct 7921	VBM	7921	1	917	366	39.91	40	307	18	1
Pct 7922	Election Day	7922	1	831	250	30.08	11	226	13	0
Pct 7922	VBM	7922	1	831	383	46.09	23	347	13	0
Pct 7923	Election Day	7923	1	885	262	29.60	18	234	10	0
Pct 7923	VBM	7923	1	885	403	45.54	27	364	12	0
Pct 7924	Election Day	7924	1	842	238	28.27	12	210	15	1
Pct 7924	VBM	7924	1	842	382	45.37	36	330	16	0
Pct 7925	Election Day	7925	1	567	156	27.51	12	142	2	0
Pct 7925	VBM	7925	1	567	293	51.68	19	266	8	0
Pct 7926	Election Day	7926	1	795	229	28.81	17	200	12	0
Pct 7926	VBM	7926	1	795	390	49.06	19	354	17	0
Pct 7927	Election Day	7927	1	747	241	32.26	14	216	11	0
Pct 7927	VBM	7927	1	747	392	52.48	18	359	15	0
Pct 7928	Election Day	7928	1	931	284	30.50	9	263	12	0
Pct 7928	VBM	7928	1	931	489	52.52	31	443	15	0
Pct 7929	Election Day	7929	1	864	248	28.70	16	224	8	0
Pct 7929	VBM	7929	1	864	509	58.91	25	468	14	1
Pct 7931	Election Day	7931	1	738	219	29.67	12	198	9	0
Pct 7931	VBM	7931	1	738	408	55.28	18	380	9	1
Pct 7932	Election Day	7932	1	551	157	28.49	11	137	8	0
Pct 7932	VBM	7932	1	551	285	51.72	19	253	13	0
Pct 7933 MB	Election Day	7933	1	6	0	0.00	0	0	0	0
Pct 7933 MB	VBM	7933	1	6	4	66.67	0	4	0	0
Pct 7934	Election Day	7934	1	890	250	28.09	14	222	14	0
Pct 7934	VBM	7934	1	890	472	53.03	23	431	17	1
Pct 7935	Election Day	7935	1	970	305	31.44	20	274	11	0
Pct 7935	VBM	7935	1	970	519	53.51	30	465	24	0
Pct 7936	Election Day	7936	1	856	287	33.53	16	260	11	0
Pct 7936	VBM	7936	1	856	428	50.00	24	384	20	0
Pct 7937	Election Day	7937	1	886	267	30.14	8	243	16	0
Pct 7937	VBM	7937	1	886	434	48.98	27	396	11	0
Pct 7938	Election Day	7938	1	788	213	27.03	13	190	10	0
Pct 7938	VBM	7938	1	788	337	42.77	21	305	11	0
Pct 7939	Election Day	7939	1	688	253	36.77	12	233	8	0
Pct 7939	VBM	7939	1	688	326	47.38	15	300	10	1
Pct 7941	Election Day	7941	1	751	218	29.03	13	200	5	0
Pct 7941	VBM	7941	1	751	348	46.34	20	320	8	0
Pct 7942	Election Day	7942	1	914	257	28.12	23	225	8	0
Pct 7942	VBM	7942	1	914	412	45.08	40	358	14	0
Pct 7943	Election Day	7943	1	872	257	29.47	30	215	8	0
Pct 7943	VBM	7943	1	872	439	50.34	51	377	11	0
Pct 7944	Election Day	7944	1	801	243	30.34	7	222	14	0
Pct 7944	VBM	7944	1	801	381	47.57	22	351	8	0
Pct 7945	Election Day	7945	1	915	186	20.33	13	164	9	0
Pct 7945	VBM	7945	1	915	412	45.03	39	360	13	0
Pct 7946	Election Day	7946	1	945	183	19.37	33	144	6	0
Pct 7946	VBM	7946	1	945	451	47.72	90	350	11	0
Pct 7947	Election Day	7947	1	946	182	19.24	22	152	8	0
Pct 7947	VBM	7947	1	946	430	45.45	58	354	18	0
Pct 7948	Election Day	7948	1	928	209	22.52	29	166	14	0
Pct 7948	VBM	7948	1	928	422	45.47	79	329	14	0
Pct 7949	Election Day	7949	1	569	100	17.57	26	70	4	0
Pct 7949	VBM	7949	1	569	292	51.32	82	201	8	1
Pct 7951	Election Day	7951	1	854	166	19.44	17	141	8	0
Pct 7951	VBM	7951	1	854	424	49.65	116	300	8	0
Pct 7952	Election Day	7952	1	866	167	19.28	35	125	7	0
Pct 7952	VBM	7952	1	866	359	41.45	75	267	17	0
Pct 7953	Election Day	7953	1	824	186	22.57	26	153	5	0
Pct 7953	VBM	7953	1	824	402	48.79	95	290	17	0
Pct 7954 MB	Election Day	7954	1	0	0	0.00	0	0	0	0
Pct 7954 MB	VBM	7954	1	0	0	0.00	0	0	0	0
Pct 7955	Election Day	7955	1	902	199	22.06	47	148	4	0
Pct 7955	VBM	7955	1	902	434	48.12	91	326	17	0
Pct 7956	Election Day	7956	1	823	136	16.52	22	107	7	0
Pct 7956	VBM	7956	1	823	353	42.89	83	255	15	0
Pct 7957	Election Day	7957	1	646	147	22.76	18	124	5	0
Pct 7957	VBM	7957	1	646	298	46.13	44	244	10	0
Pct 7958 MB	Election Day	7958	1	290	9	3.10	0	8	1	0
Pct 7958 MB	VBM	7958	1	290	141	48.62	33	103	5	0
Pct 7959	Election Day	7959	1	727	157	21.60	13	131	13	0
Pct 7959	VBM	7959	1	727	326	44.84	19	298	9	0
Pct 9001 MB	Election Day	9001	1	273	4	1.47	1	3	0	0
Pct 9001 MB	VBM	9001	1	273	142	52.01	18	123	1	0
Pct 9101	Election Day	9101	1	888	260	29.28	43	210	7	0
Pct 9101	VBM	9101	1	888	438	49.32	103	329	6	0
Pct 9102	Election Day	9102	1	985	257	26.09	56	193	8	0
Pct 9102	VBM	9102	1	985	471	47.82	89	368	14	0
Pct 9103	Election Day	9103	1	954	272	28.51	49	214	9	0
Pct 9103	VBM	9103	1	954	431	45.18	76	337	18	0
Pct 9104	Election Day	9104	1	988	239	24.19	33	199	6	1
Pct 9104	VBM	9104	1	988	465	47.06	83	369	13	0
Pct 9105	Election Day	9105	1	919	247	26.88	38	202	7	0
Pct 9105	VBM	9105	1	919	488	53.10	71	393	24	0
Pct 9106	Election Day	9106	1	937	268	28.60	38	225	4	0
Pct 9106	VBM	9106	1	937	497	53.04	72	406	19	0
Pct 9107	Election Day	9107	1	849	218	25.68	38	174	6	0
Pct 9107	VBM	9107	1	849	372	43.82	66	295	11	0
Pct 9108	Election Day	9108	1	790	246	31.14	29	208	9	0
Pct 9108	VBM	9108	1	790	373	47.22	57	306	9	0
Pct 9109	Election Day	9109	1	884	263	29.75	38	221	4	0
Pct 9109	VBM	9109	1	884	427	48.30	41	374	12	0
Pct 9111	Election Day	9111	1	779	229	29.40	32	191	6	0
Pct 9111	VBM	9111	1	779	346	44.42	57	276	13	0
Pct 9112	Election Day	9112	1	976	284	29.10	44	235	5	0
Pct 9112	VBM	9112	1	976	467	47.85	50	404	13	0
Pct 9113	Election Day	9113	1	999	310	31.03	43	261	6	0
Pct 9113	VBM	9113	1	999	505	50.55	78	421	6	0
Pct 9114	Election Day	9114	1	877	263	29.99	31	222	10	0
Pct 9114	VBM	9114	1	877	405	46.18	61	331	13	0
Pct 9115	Election Day	9115	1	911	258	28.32	22	226	10	0
Pct 9115	VBM	9115	1	911	429	47.09	49	365	15	0
Pct 9116	Election Day	9116	1	944	281	29.77	38	235	7	0
Pct 9116	VBM	9116	1	944	473	50.11	57	395	21	0
Pct 9117	Election Day	9117	1	783	222	28.35	29	189	4	0
Pct 9117	VBM	9117	1	783	398	50.83	63	331	4	0
Pct 9118	Election Day	9118	1	974	286	29.36	45	235	6	0
Pct 9118	VBM	9118	1	974	426	43.74	79	338	9	0
Pct 9119	Election Day	9119	1	891	237	26.60	34	193	10	0
Pct 9119	VBM	9119	1	891	446	50.06	101	336	9	0
Pct 9121	Election Day	9121	1	930	256	27.53	45	200	11	0
Pct 9121	VBM	9121	1	930	434	46.67	75	349	10	0
Pct 9122	Election Day	9122	1	953	208	21.83	27	174	7	0
Pct 9122	VBM	9122	1	953	454	47.64	97	346	11	0
Pct 9123	Election Day	9123	1	858	231	26.92	46	183	2	0
Pct 9123	VBM	9123	1	858	418	48.72	83	328	6	1
Pct 9124	Election Day	9124	1	874	201	23.00	28	168	5	0
Pct 9124	VBM	9124	1	874	438	50.11	102	317	19	0
Pct 9125	Election Day	9125	1	861	210	24.39	20	180	10	0
Pct 9125	VBM	9125	1	861	437	50.75	68	361	8	0
Pct 9126	Election Day	9126	1	1015	245	24.14	40	196	9	0
Pct 9126	VBM	9126	1	1015	533	52.51	104	414	15	0
Pct 9127	Election Day	9127	1	960	269	28.02	37	220	12	0
Pct 9127	VBM	9127	1	960	498	51.88	81	404	13	0
Pct 9128	Election Day	9128	1	828	248	29.95	33	206	9	0
Pct 9128	VBM	9128	1	828	412	49.76	80	324	8	0
Pct 9129	Election Day	9129	1	741	243	32.79	32	203	8	0
Pct 9129	VBM	9129	1	741	348	46.96	52	290	6	0
Pct 9131	Election Day	9131	1	759	192	25.30	20	163	9	0
Pct 9131	VBM	9131	1	759	403	53.10	69	318	16	0
Pct 9132	Election Day	9132	1	837	248	29.63	26	209	13	0
Pct 9132	VBM	9132	1	837	371	44.32	39	317	15	0
Pct 9133	Election Day	9133	1	1021	270	26.44	25	234	11	0
Pct 9133	VBM	9133	1	1021	503	49.27	70	417	16	0
Pct 9134	Election Day	9134	1	893	210	23.52	24	181	5	0
Pct 9134	VBM	9134	1	893	469	52.52	74	384	11	0
Pct 9135	Election Day	9135	1	808	214	26.49	45	158	11	0
Pct 9135	VBM	9135	1	808	389	48.14	94	287	8	0
Pct 9136	Election Day	9136	1	929	253	27.23	27	214	12	0
Pct 9136	VBM	9136	1	929	439	47.26	72	359	8	0
Pct 9137	Election Day	9137	1	1006	259	25.75	49	204	6	0
Pct 9137	VBM	9137	1	1006	467	46.42	74	371	22	0
Pct 9138	Election Day	9138	1	943	226	23.97	26	190	9	0
Pct 9138	VBM	9138	1	943	476	50.48	88	375	12	0
Pct 9139	Election Day	9139	1	975	243	24.92	43	196	4	0
Pct 9139	VBM	9139	1	975	510	52.31	127	371	12	0
Pct 9141	Election Day	9141	1	953	251	26.34	42	196	13	0
Pct 9141	VBM	9141	1	953	477	50.05	87	373	17	0
Pct 9142	Election Day	9142	1	966	275	28.47	32	233	10	0
